annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-8	13348-13352	mano	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-9	13353-13356	più	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-10	13357-13366	scomposta	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-11	13366-13367	,	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-12	13368-13369	e	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-13	13370-13372	il	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-14	13373-13379	gridìo	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-15	13380-13383	più	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	80-16	13384-13394	assordante	O

annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-1	13396-13401	Erano	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-2	13402-13414	dondolamenti	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-3	13415-13417	di	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-4	13418-13423	testa	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-5	13424-13426	da	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-6	13427-13435	lussarsi	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-7	13436-13438	le	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-8	13439-13447	vertebre	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-9	13448-13451	del	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-10	13452-13457	collo	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-11	13458-13459	e	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-12	13460-13467	rantoli	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-13	13468-13470	da	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-14	13471-13480	spezzarsi	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-15	13481-13483	la	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-16	13484-13489	cassa	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-17	13490-13493	del	O
annotation/it_trav_1877__50__Marocco__Edmondo-De-Amicis__De-Amicis---Marocco.txt_distribution.txt/teresa.tsv	81-18	13494-13499	petto	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-1	5327-5330	iii	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-2	5331-5332	E	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-3	5333-5344	malcontenti	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-4	5345-5353	erravano	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-5	5354-5357	già	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-6	5358-5363	tutti	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-7	5364-5369	lassù	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-8	5369-5370	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-9	5371-5379	notturni	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-10	5379-5380	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-11	5381-5385	nell	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-12	5385-5386	’	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-13	5386-5390	odor	B-Smell_Word
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-14	5391-5394	del	B-Smell_Source
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-15	5395-5399	sole	I-Smell_Source
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-16	5400-5403	che	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-17	5404-5410	apriva	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-18	5411-5412	i	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-19	5413-5418	fiori	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-20	5419-5420	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-21	5421-5429	maturava	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-22	5430-5431	i	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	78-23	5432-5438	frutti	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-1	5440-5441	E	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-2	5442-5448	questi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-3	5449-5455	invece	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-4	5456-5458	si	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-5	5459-5465	mettea	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-6	5466-5469	per	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-7	5470-5474	gole	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-8	5475-5479	nere	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-9	5480-5482	di	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-10	5483-5488	monti	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-11	5488-5489	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-12	5490-5491	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-13	5492-5498	quegli	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-14	5499-5505	ambiva	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-15	5506-5510	rade	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-16	5510-5511	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-17	5512-5515	nei	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-18	5516-5522	grandi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-19	5523-5527	mari	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-20	5527-5528	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-21	5529-5540	inesplorate	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-22	5541-5542	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	79-23	5543-5547	sole	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-1	5549-5550	E	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-2	5551-5557	quegli	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-3	5557-5558	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-4	5559-5566	andando	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-5	5567-5570	per	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-6	5571-5578	anguste	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-7	5579-5585	strade	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-8	5585-5586	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-9	5587-5593	vedeva	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-10	5594-5596	un	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-11	5597-5602	altro	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-12	5602-5603	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-13	5604-5606	di	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-14	5607-5616	rincontro	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-15	5616-5617	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-16	5618-5620	al	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	80-17	5621-5626	varco	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-1	5628-5630	Si	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-2	5631-5638	vedeano	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-3	5639-5642	con	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-4	5643-5648	truci	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-5	5649-5654	occhi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-6	5655-5657	di	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-7	5658-5663	spade	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-8	5663-5664	.	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	81-9	5664-5665	.	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-1	5667-5668	E	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-2	5669-5675	questi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-3	5676-5681	cauto	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-4	5682-5683	s	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-5	5683-5684	’	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-6	5684-5692	allestìa	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-7	5693-5695	lo	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-8	5696-5702	sbarco	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-9	5703-5706	tra	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-10	5707-5714	giunchi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-11	5715-5716	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-12	5717-5722	biodi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-13	5722-5723	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-14	5724-5730	quando	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-15	5730-5731	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-16	5732-5736	ecco	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-17	5737-5739	un	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-18	5740-5750	burchiello	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-19	5751-5756	venir	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-20	5756-5757	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-21	5758-5773	picccolopiccolo	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-22	5774-5775	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-23	5776-5780	nero	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-24	5780-5781	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-25	5782-5787	sotto	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-26	5788-5790	un	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-27	5791-5795	arco	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-28	5796-5797	d	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-29	5797-5798	’	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-30	5798-5803	iride	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-31	5803-5804	.	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	82-32	5804-5805	.	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-1	5807-5813	Ognuno	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-2	5814-5819	fuggì	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-3	5820-5823	via	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-4	5824-5827	dal	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-5	5828-5833	bello	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-6	5834-5835	e	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-7	5836-5841	scese	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-8	5842-5845	tra	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-9	5846-5848	le	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-10	5849-5855	nebbie	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-11	5855-5856	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-12	5857-5861	alla	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	83-13	5862-5868	Palude	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-1	5870-5872	Ma	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-2	5873-5875	vi	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-3	5876-5883	trovava	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-4	5884-5885	l	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-5	5885-5886	’	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-6	5886-5891	ombra	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-7	5892-5895	del	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	84-8	5896-5904	fratello	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-1	5906-5907	E	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-2	5908-5910	da	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-3	5911-5914	per	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-4	5915-5920	tutto	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-5	5921-5922	s	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-6	5922-5923	’	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-7	5923-5933	incontrava	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-8	5933-5934	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-9	5935-5939	rude	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-10	5939-5940	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-11	5941-5943	in	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-12	5944-5950	quella	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-13	5951-5956	donna	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-14	5957-5960	con	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-15	5961-5963	la	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-16	5964-5967	sua	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-17	5968-5976	sommessa	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-18	5977-5981	voce	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-19	5981-5982	,	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-20	5983-5986	con	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-21	5987-5993	quelle	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-22	5994-6002	creature	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	85-23	6003-6009	ignude	O

annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-1	6011-6013	In	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-2	6014-6018	poco	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-3	6019-6024	tempo	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-4	6025-6027	il	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-5	6028-6031	lor	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-6	6032-6038	dolore	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-7	6039-6044	messa	O
annotation/it_lit_1909__31__Poesie__Giovanni-Pascoli__Nuovi-poemetti.txt_distribution.txt/satonelli.tsv	86-8	6045-6049	avea	O
